x0,y0,x1,y1,score,label
7331,5820,7369,5851,0.2629,1
7401,6126,7412,6136,0.4375,3
7424,6016,7441,6038,0.2878,3
7329,6127,7343,6143,0.1902,2
7386,5755,7415,5803,0.3582,1
7660,5819,7686,5849,0.3521,1
7430,6041,7448,6065,0.2629,3
7494,5750,7529,5796,0.416,1
7440,6020,7452,6040,0.1669,3
7360,5858,7408,5899,0.3867,1
7544,6164,7554,6176,0.2325,2
7413,6127,7431,6146,0.3804,3
7414,5802,7440,5836,0.3999,1
7387,6112,7401,6126,0.3828,3
7432,5790,7456,5816,0.2229,1
7307,6037,7332,6060,0.1837,3
7393,5824,7416,5845,0.2905,1
7450,5999,7464,6021,0.2419,2
7524,6174,7541,6194,0.2927,2
7364,5896,7409,5930,0.2656,1
7366,5958,7403,6006,0.3101,1
7367,5901,7395,5926,0.2426,1
7423,6166,7437,6184,0.323,-100
7477,5767,7499,5795,0.188,1
7427,6074,7469,6116,0.3057,-100
7363,5980,7378,6004,0.1604,3
7430,6188,7444,6206,0.2937,-100
7496,6098,7506,6110,0.1724,3
7425,6152,7453,6188,0.2825,-100
7408,6014,7425,6027,0.1637,3
7393,6180,7422,6208,0.2006,1
7425,5939,7438,5958,0.2563,-100
7439,6074,7469,6099,0.1868,3
7500,6220,7514,6230,0.239,-100
7687,5751,7711,5772,0.1671,2
7414,6015,7434,6034,0.2272,-100
7418,6123,7437,6145,0.219,-100
7366,6005,7386,6032,0.2177,-100
7359,5858,7383,5892,0.2021,-100
7396,6020,7412,6038,0.2006,-100
7325,6214,7353,6233,0.1813,2
7401,6114,7417,6131,0.1758,3
7326,6036,7358,6072,0.1779,-100
7305,5813,7333,5856,0.1652,2
7382,5890,7416,5922,0.1608,1
7430,6180,7446,6200,0.1639,-100
7369,5962,7394,5988,0.158,-100
8274,6043,8296,6078,0.7393,2
8251,5984,8278,6020,0.6284,2
8048,6084,8080,6110,0.7651,2
8002,5756,8028,5796,0.3889,2
8298,5991,8316,6016,0.4294,2
8310,6032,8340,6066,0.7031,2
8245,5949,8265,5977,0.4902,2
7953,6087,7976,6115,0.4663,2
8320,5930,8348,5971,0.6753,2
8053,5897,8082,5948,0.7207,2
8315,5881,8337,5910,0.6089,3
7907,6234,7935,6272,0.3928,2
8206,5963,8224,5983,0.5469,3
7935,6105,7953,6123,0.5112,2
8006,5964,8034,6004,0.6572,2
8088,6084,8111,6106,0.6021,2
7946,5785,7974,5800,0.6367,2
8282,5753,8312,5798,0.606,2
8214,6066,8234,6106,0.6113,2
7964,6046,7987,6067,0.5356,2
8020,6124,8040,6140,0.4888,2
8086,5832,8104,5860,0.5093,2
7991,6038,8009,6059,0.5117,2
7856,6022,7868,6037,0.2333,2
8252,6244,8276,6276,0.2742,2
8176,5764,8191,5778,0.2317,2
8266,6023,8286,6044,0.1941,-100
8037,6150,8072,6170,0.1722,2
8576,5814,8607,5865,0.7817,2
8360,6022,8395,6069,0.77,2
8526,5793,8549,5826,0.7173,2
8407,5872,8455,5921,0.7388,2
8636,5802,8657,5836,0.7397,2
8523,5986,8546,6040,0.729,2
8585,5899,8614,5939,0.73,2
8337,6032,8361,6063,0.6431,2
8353,5899,8404,5941,0.6733,2
8604,6155,8632,6188,0.6382,2
8407,5999,8434,6039,0.6284,2
8757,5860,8783,5890,0.5859,2
8603,6222,8636,6243,0.6245,2
8527,6231,8540,6261,0.6211,2
8343,6128,8366,6154,0.6113,2
8420,5899,8460,5937,0.6143,2
8786,5842,8812,5872,0.5898,2
8456,6164,8516,6231,0.3821,2
8357,5947,8378,5975,0.5352,2
8563,5786,8587,5832,0.5659,2
8453,5850,8477,5877,0.5146,2
8698,5961,8714,5978,0.4282,2
8776,5895,8802,5920,0.4102,2
8390,6043,8409,6073,0.4883,2
8372,5741,8409,5781,0.4895,2
8426,5926,8464,5972,0.4463,2
8742,5899,8786,5929,0.416,2
8812,6020,8828,6035,0.2695,2
8390,5978,8406,6002,0.2386,2
8398,6238,8422,6276,0.2469,2
8741,5900,8770,5918,0.23,2
8798,6206,8832,6246,0.2222,2
8584,5969,8606,5988,0.1936,2
9152,6017,9207,6078,0.8184,2
8964,5760,9016,5811,0.7397,2
8950,5985,8982,6027,0.6196,2
9167,5751,9219,5795,0.7871,2
9257,5824,9291,5859,0.7446,2
9193,6120,9222,6162,0.6392,1
9244,6012,9284,6040,0.7134,2
9262,6152,9293,6188,0.6943,1
8931,5776,8965,5810,0.6685,2
9109,5801,9143,5832,0.6978,2
9299,6131,9323,6170,0.5044,1
8975,5945,9012,5992,0.3816,2
9318,6133,9346,6186,0.4834,1
8875,5834,8901,5867,0.6069,2
9308,5891,9356,5927,0.647,2
9316,6040,9350,6072,0.4128,2
9349,6111,9374,6137,0.4863,1
9262,6117,9297,6150,0.5171,1
9204,6060,9231,6086,0.604,2
9016,5914,9040,5939,0.3733,2
8866,6038,8912,6073,0.6343,2
8908,6068,8935,6108,0.5674,2
9226,6103,9245,6128,0.3342,2
8952,6041,8996,6076,0.6011,2
9339,6214,9384,6254,0.583,1
9277,6038,9293,6054,0.2888,2
9108,5920,9140,5952,0.5229,2
9165,6193,9197,6228,0.3806,2
8975,6035,8996,6052,0.3228,2
9124,5758,9145,5791,0.2969,2
8965,6035,8997,6060,0.1974,2
9172,6159,9190,6185,0.2021,-100
9644,6238,9681,6276,0.7021,1
9812,5869,9844,5908,0.7847,1
9834,5843,9894,5884,0.4124,1
9608,6022,9640,6062,0.7412,2
9523,5988,9558,6023,0.6553,2
9738,5933,9776,5961,0.7959,2
9368,5792,9414,5828,0.3843,1
9551,5923,9579,5960,0.6372,2
9836,6136,9874,6177,0.6997,1
9856,6084,9884,6120,0.6216,1
9747,5875,9783,5920,0.321,2
9714,6197,9751,6220,0.6895,2
9715,5926,9732,5952,0.5479,2
9528,5867,9564,5894,0.6958,2
9642,5812,9669,5846,0.707,2
9597,6118,9616,6144,0.6729,2
9679,6211,9704,6238,0.5015,2
9791,5825,9818,5856,0.4265,2
9640,5748,9694,5792,0.707,2
9830,6074,9866,6094,0.4258,1
9708,5768,9732,5789,0.3992,2
9453,5781,9481,5801,0.4441,2
9828,6103,9857,6129,0.5264,1
9372,5747,9395,5768,0.4736,3
9433,5925,9475,5962,0.4673,2
9429,6014,9465,6052,0.4666,2
9502,5846,9535,5874,0.5562,2
9562,6034,9589,6057,0.4297,2
9580,6008,9599,6029,0.5854,2
9733,5846,9756,5876,0.5542,2
9475,5818,9509,5848,0.4792,2
9828,5834,9842,5849,0.5405,3
9834,6187,9864,6210,0.3899,1
9450,5750,9484,5770,0.4087,2
9768,5844,9804,5874,0.2258,1
9354,5750,9374,5777,0.5366,2
9435,6088,9455,6110,0.3323,1
9757,6174,9770,6188,0.4038,3
9619,5846,9645,5864,0.354,2
9625,6063,9687,6090,0.3992,2
9388,5905,9413,5932,0.3909,2
9666,5834,9692,5853,0.2903,2
9429,6034,9451,6065,0.1815,1
9776,5892,9798,5918,0.3013,2
9528,5813,9551,5832,0.2449,2
9677,5835,9696,5851,0.223,2
9547,5968,9564,5988,0.2274,2
9764,5883,9798,5922,0.2084,2
9686,5837,9698,5849,0.1606,2
10228,6056,10273,6102,0.5215,2
10192,5768,10223,5810,0.5073,1
10021,5888,10059,5934,0.5977,1
10042,5795,10087,5825,0.5884,1
10119,5988,10149,6020,0.4238,2
9954,5829,10003,5872,0.7749,1
10148,6127,10206,6184,0.5083,1
10342,5962,10369,5997,0.6328,2
9940,5745,9991,5785,0.7749,2
9989,5910,10023,5942,0.6338,1
10298,5785,10340,5816,0.4849,1
10023,6074,10069,6117,0.52,2
9950,6065,9971,6089,0.7061,3
10344,5856,10394,5895,0.4141,1
9965,6054,9998,6093,0.5049,2
10223,5826,10248,5851,0.2976,2
10128,6182,10172,6220,0.3467,1
10318,6184,10350,6214,0.4978,1
9946,5863,9982,5904,0.6519,1
10095,6163,10112,6186,0.3191,2
9980,6114,10027,6162,0.6167,2
9974,6135,10000,6170,0.5508,2
10000,5741,10029,5775,0.521,2
10246,5953,10274,5992,0.4246,1
9943,6216,9963,6236,0.5356,3
10151,5801,10180,5824,0.4875,1
10225,5990,10258,6027,0.4963,2
9954,5916,9982,5949,0.3542,1
10154,5971,10190,5998,0.3069,2
10215,5966,10238,6008,0.2551,2
10075,5736,10105,5767,0.2496,2
10722,6021,10750,6050,0.3882,2
10586,5910,10612,5931,0.3594,2
10821,6098,10850,6134,0.417,2
10800,5823,10840,5866,0.728,2
10639,6203,10666,6233,0.7847,2
10645,5832,10682,5868,0.7778,2
10866,5946,10906,5980,0.749,2
10752,5750,10785,5771,0.7515,2
10870,5916,10916,5948,0.5918,2
10680,5836,10708,5866,0.7646,2
10605,5798,10644,5837,0.7563,2
10513,5758,10551,5788,0.7295,2
10628,6149,10668,6173,0.7559,2
10512,5976,10545,6004,0.7432,2
10435,5928,10474,5951,0.7212,2
10712,5816,10759,5864,0.728,2
10802,6123,10826,6150,0.4426,2
10678,5748,10707,5776,0.3491,1
10576,6061,10609,6088,0.7246,2
10532,6000,10558,6022,0.7031,2
10639,5809,10672,5842,0.6904,2
10814,6201,10835,6234,0.6021,2
10606,5774,10635,5797,0.6768,2
10775,5810,10796,5831,0.5469,2
10536,6151,10582,6186,0.6753,2
10475,5817,10523,5853,0.6455,2
10744,5839,10772,5862,0.6538,2
10852,5918,10872,5935,0.394,3
10816,6049,10850,6095,0.3931,2
10778,5970,10796,5986,0.3479,2
10872,5878,10898,5916,0.54,2
10837,5990,10886,6028,0.3418,2
10762,6160,10798,6198,0.5527,2
10828,6187,10868,6215,0.542,2
10786,6247,10810,6264,0.4692,2
10756,5815,10782,5841,0.4666,2
10494,5765,10512,5779,0.4309,2
10538,5894,10570,5924,0.5337,2
10451,5852,10476,5889,0.4939,2
10677,6184,10695,6196,0.4492,2
10500,5751,10522,5768,0.4341,2
10393,5953,10407,5967,0.2129,3
10706,6172,10728,6194,0.2255,2
10520,5979,10552,6014,0.2216,2
10728,5812,10760,5842,0.1794,2
11142,6235,11182,6284,0.6743,1
11293,6166,11325,6204,0.2949,2
11322,6129,11362,6169,0.2344,1
11176,6091,11203,6120,0.6279,1
11060,5975,11098,6025,0.7983,2
11117,6048,11163,6099,0.7886,2
11071,6244,11102,6270,0.7417,1
11356,5874,11388,5910,0.7754,2
11231,5997,11270,6038,0.7632,2
11308,5896,11334,5936,0.7656,2
11230,5892,11260,5914,0.6929,2
11348,5933,11374,5958,0.5918,2
10998,6242,11031,6268,0.7124,2
11062,6143,11098,6179,0.6553,2
11228,5764,11263,5805,0.7085,2
11010,5739,11048,5782,0.7173,2
11217,6217,11248,6245,0.3672,2
11202,5786,11235,5815,0.6313,2
10931,5968,10978,6018,0.6792,2
11201,5816,11230,5842,0.5923,2
11085,5837,11105,5888,0.6387,2
11385,6070,11415,6095,0.564,2
11374,6170,11408,6198,0.4578,2
11288,5828,11316,5847,0.584,2
11286,5967,11332,5990,0.5381,2
11226,6140,11248,6164,0.4211,2
10892,6102,10906,6115,0.4019,3
11094,6144,11128,6172,0.4998,2
11370,5984,11385,6000,0.384,3
10899,5828,10921,5852,0.4407,2
11247,5760,11271,5790,0.4038,2
11304,5953,11336,5973,0.416,2
10914,5902,10942,5941,0.4006,2
10891,5806,10905,5846,0.3389,2
11380,6113,11394,6138,0.3181,2
11317,5970,11337,5988,0.2194,2
11383,5977,11397,5994,0.1688,2
11215,6094,11239,6114,0.1797,2
11002,5839,11029,5864,0.1826,2
11085,6138,11106,6158,0.1598,2
11286,5971,11314,5988,0.1528,2
11308,6218,11338,6248,0.1522,2
11778,5797,11818,5832,0.8428,1
11740,6097,11776,6131,0.7612,1
11627,5885,11652,5914,0.7485,2
11676,6022,11696,6051,0.7637,3
11553,6098,11586,6136,0.7393,1
11548,5752,11579,5780,0.4514,3
11512,5894,11540,5918,0.707,2
11831,5791,11868,5825,0.7031,2
11633,6005,11659,6030,0.5161,2
11755,5954,11786,5993,0.5122,1
11577,6040,11611,6070,0.751,2
11900,5932,11926,5958,0.6943,2
11870,6161,11900,6194,0.2969,1
11614,6024,11634,6046,0.4783,2
11774,6080,11809,6103,0.5181,2
11462,6202,11482,6224,0.6221,2
11476,5764,11513,5792,0.7065,2
11825,5993,11861,6016,0.7222,2
11485,6139,11518,6170,0.5156,1
11424,5856,11442,5882,0.5371,2
11447,6184,11464,6216,0.6353,2
11869,5773,11892,5811,0.6685,2
11666,5869,11686,5890,0.4143,2
11420,5946,11447,5966,0.3728,2
11696,6116,11727,6154,0.6465,2
11872,5954,11892,5972,0.5532,2
11725,5931,11749,5950,0.5957,2
11635,5780,11659,5804,0.5322,3
11735,6236,11760,6256,0.686,2
11479,5899,11503,5917,0.6338,2
11409,5771,11431,5792,0.3911,3
11684,5901,11702,5924,0.5552,2
11405,5912,11443,5946,0.6353,2
11621,6176,11641,6189,0.5781,3
11486,5832,11509,5858,0.5303,2
11860,6049,11878,6066,0.6113,3
11815,6200,11842,6226,0.2847,2
11530,6120,11550,6136,0.3989,2
11894,6020,11922,6042,0.644,2
11582,5976,11640,6000,0.5,2
11797,5995,11823,6022,0.6157,2
11790,6162,11826,6192,0.5874,2
11888,5781,11912,5811,0.6035,2
11578,5813,11603,5860,0.4775,2
11441,5842,11462,5868,0.5815,2
11488,5950,11515,5968,0.5947,2
11662,6188,11704,6208,0.6006,2
11618,5994,11638,6018,0.4709,2
11776,6043,11826,6064,0.5986,2
11654,5744,11675,5765,0.5049,2
11526,5753,11548,5780,0.4558,3
11523,5840,11546,5867,0.5005,2
11401,6245,11423,6271,0.5464,2
11616,5960,11636,5977,0.5093,2
11680,5989,11698,6010,0.3877,3
11403,5792,11427,5817,0.4675,2
11864,5978,11884,6002,0.3877,2
11531,5865,11550,5886,0.4348,2
11642,6229,11665,6250,0.4851,2
11872,6060,11892,6084,0.4038,2
11580,6007,11595,6027,0.325,2
11661,5979,11680,6002,0.4246,2
11748,5863,11786,5898,0.3469,2
11672,6124,11702,6152,0.1772,1
11432,5799,11448,5829,0.3054,2
11404,6249,11435,6275,0.3101,2
11578,5976,11606,6004,0.2113,2
11426,5758,11448,5778,0.2277,2
11844,6177,11864,6197,0.2546,-100
11466,5971,11494,5996,0.2256,2
11607,5995,11627,6017,0.2128,-100
11528,6156,11566,6187,0.1782,2
11690,5998,11708,6022,0.1677,-100
12278,5984,12309,6028,0.3677,1
11996,5875,12036,5911,0.3433,1
11916,5782,11958,5830,0.8066,2
12043,6159,12068,6194,0.6587,2
11946,6124,11996,6158,0.7788,2
12118,5874,12145,5905,0.7754,2
12054,5960,12081,5984,0.5581,2
11958,5962,11989,5987,0.3518,2
12124,5938,12152,5973,0.2318,1
12205,5873,12247,5910,0.5273,2
12052,5816,12073,5843,0.7271,3
12125,6238,12161,6272,0.3057,3
12196,6244,12222,6273,0.5693,2
12029,5990,12051,6027,0.4553,2
11931,6066,11957,6097,0.3123,2
12308,5774,12332,5820,0.7402,2
12027,5743,12060,5778,0.2954,2
12285,5876,12313,5929,0.7432,2
12395,6200,12417,6246,0.7349,2
12122,6120,12145,6153,0.4868,1
12047,5928,12082,5952,0.387,1
11973,5863,12000,5891,0.5503,2
11977,6002,12000,6041,0.542,2
11990,6170,12030,6217,0.3389,2
12342,5750,12360,5779,0.4873,2
12234,6204,12267,6246,0.4424,1
12375,6041,12398,6073,0.3052,1
11978,5813,12013,5843,0.6816,2
12340,5958,12367,5990,0.4277,2
11930,6177,11953,6206,0.5317,2
12336,6190,12359,6242,0.6338,2
12047,6016,12064,6044,0.5962,2
12166,6039,12215,6075,0.3843,1
12069,6146,12090,6164,0.519,3
12245,5791,12269,5827,0.6182,2
12114,5914,12136,5941,0.5981,2
12378,5948,12410,5974,0.2496,1
12097,5741,12120,5784,0.5308,2
12304,5857,12331,5893,0.3108,2
12009,6014,12036,6038,0.4329,2
12115,6075,12146,6100,0.2966,1
12152,5826,12186,5864,0.3848,2
12160,5986,12180,6009,0.4509,3
12005,6026,12036,6056,0.4133,2
11994,5983,12015,6010,0.3428,2
12148,5846,12173,5876,0.2969,2
12006,5985,12022,6011,0.2812,2
12040,5917,12062,5934,0.2494,2
12100,6219,12122,6240,0.2615,2
12166,5926,12212,5977,0.2446,2
12192,6038,12218,6074,0.2394,-100
11960,5908,11973,5924,0.1559,3
12362,6084,12392,6115,0.223,-100
11989,5995,12010,6026,0.1959,-100
11989,6236,12010,6256,0.1692,-100
12451,5980,12501,6030,0.7759,1
12538,5914,12582,5954,0.7954,1
12614,6210,12649,6246,0.3867,1
12864,5885,12902,5914,0.4492,2
12535,6076,12570,6121,0.7998,2
12637,6167,12676,6201,0.4883,1
12520,5868,12553,5910,0.6582,1
12846,6024,12877,6069,0.7769,2
12440,6194,12468,6238,0.7637,2
12462,6041,12510,6081,0.6377,1
12633,5924,12655,5958,0.6235,2
12788,6213,12818,6243,0.6147,2
12784,5970,12806,6002,0.5698,2
12737,5932,12757,5959,0.666,3
12448,5852,12470,5879,0.3489,3
12800,5920,12824,5956,0.6699,2
12910,5847,12945,5873,0.3203,2
12688,6088,12726,6123,0.6963,2
12690,6059,12723,6094,0.6411,2
12842,5817,12874,5845,0.3433,2
12680,6211,12710,6242,0.3271,1
12794,5823,12822,5865,0.4666,2
12908,6133,12932,6174,0.6187,2
12924,5938,12948,5967,0.2124,2
12780,5738,12806,5781,0.6729,2
12911,5902,12935,5928,0.4055,2
12838,6232,12872,6258,0.3516,1
12525,6168,12557,6197,0.4832,2
12706,5739,12724,5777,0.6235,2
12908,5817,12926,5834,0.3645,3
12848,5956,12868,5980,0.5845,3
12724,5939,12737,5957,0.5293,3
12684,5948,12703,5995,0.5532,2
12818,5881,12842,5900,0.2551,3
12585,5965,12609,5994,0.4675,2
12731,6215,12762,6264,0.4419,2
12688,5782,12706,5814,0.3865,2
12587,5894,12603,5913,0.3533,2
12442,6042,12462,6066,0.1796,2
12764,5869,12785,5920,0.3083,2
12899,5964,12923,6004,0.2722,2
12454,6052,12477,6086,0.155,2
12774,5866,12790,5890,0.1934,2
13324,5799,13376,5834,0.7705,1
13192,5889,13235,5932,0.7544,1
13422,5888,13464,5924,0.7993,1
13198,6032,13231,6065,0.6519,2
13349,6160,13388,6196,0.5918,1
13182,5980,13219,6006,0.6016,2
13295,6212,13323,6240,0.2817,1
12971,6184,12991,6238,0.7144,2
13428,6230,13462,6255,0.7178,2
13172,6012,13204,6053,0.4446,1
13400,5928,13430,5952,0.4414,1
12955,5884,12982,5917,0.3062,2
12937,5870,12960,5906,0.6729,2
12973,6125,13019,6168,0.731,2
13194,6219,13234,6258,0.3909,1
13260,5806,13293,5839,0.4172,2
13366,5851,13402,5876,0.688,2
13277,6222,13302,6248,0.4292,2
13100,6214,13128,6260,0.6992,2
13136,5821,13162,5846,0.6694,2
13289,6141,13306,6168,0.3806,2
13321,5990,13348,6018,0.3044,2
12945,5916,12972,5950,0.3088,2
13010,5807,13044,5849,0.6367,2
13015,5879,13041,5896,0.5889,2
13098,5901,13129,5940,0.647,2
13182,5952,13200,5976,0.4519,3
13075,6213,13100,6239,0.5483,2
13163,5942,13177,5970,0.3667,3
13158,6026,13182,6064,0.3735,2
13131,5786,13157,5820,0.6343,2
13245,6167,13282,6192,0.6455,2
12946,6025,12980,6051,0.374,2
13264,5926,13296,5957,0.4258,1
12970,5872,12996,5886,0.4612,2
13274,5776,13288,5793,0.3513,3
13332,6034,13360,6062,0.3809,2
13040,5823,13090,5846,0.5625,2
13025,5850,13074,5879,0.502,2
13073,6046,13096,6089,0.4861,2
13439,6046,13456,6068,0.321,2
13182,6170,13199,6183,0.364,2
13050,5849,13073,5874,0.2461,2
13152,5877,13180,5906,0.2996,2
13222,6159,13253,6180,0.3162,2
13060,5886,13094,5925,0.2993,2
13054,5878,13070,5893,0.2059,2
13383,6228,13416,6254,0.1539,2
13190,6225,13208,6254,0.1508,-100
13470,5854,13513,5892,0.7505,1
13897,5940,13952,5973,0.7822,1
13567,5733,13599,5788,0.4927,2
13717,5830,13742,5857,0.688,2
13557,6016,13590,6049,0.6543,2
13594,6120,13617,6154,0.5376,2
13761,5807,13814,5864,0.7881,2
13636,5746,13674,5778,0.7778,2
13720,5781,13744,5807,0.7007,2
13760,5895,13800,5939,0.769,2
13583,5990,13615,6022,0.3867,2
13807,5819,13826,5838,0.7402,3
13746,5870,13765,5888,0.6675,3
13912,5764,13934,5809,0.7407,2
13842,6015,13890,6037,0.7222,2
13890,6019,13927,6036,0.729,2
13826,5896,13854,5920,0.5908,2
13915,5868,13938,5886,0.5269,3
13698,6076,13737,6106,0.709,2
13681,5916,13717,5948,0.71,2
13770,6082,13797,6100,0.3931,3
13585,5932,13617,5974,0.7031,2
13866,6214,13908,6253,0.6133,2
13706,5893,13722,5918,0.6689,2
13527,5961,13547,5980,0.5073,3
13624,6180,13662,6201,0.6631,2
13450,6015,13480,6038,0.5215,2
13768,6110,13798,6129,0.646,2
13751,5844,13770,5869,0.5195,3
13931,5997,13976,6012,0.6353,2
13720,5889,13740,5916,0.5908,2
13660,5872,13689,5903,0.5957,2
13761,6144,13799,6166,0.5874,2
13454,5786,13479,5817,0.5005,2
13679,5887,13692,5913,0.584,2
13681,5950,13704,5971,0.5615,2
13752,5881,13784,5923,0.5698,2
13798,5755,13834,5776,0.5166,2
13694,5851,13714,5870,0.4246,2
13942,5775,13964,5804,0.4888,2
13894,5782,13912,5821,0.4194,2
13822,5786,13835,5812,0.2808,2
13488,6051,13534,6078,0.3264,2
13758,5806,13788,5821,0.2588,2
13571,5887,13594,5916,0.2354,2
13722,5863,13734,5877,0.2009,-100
13537,6167,13563,6183,0.178,2
13782,5864,13793,5884,0.1508,-100
14322,5934,14362,5972,0.3438,1
14091,5775,14127,5808,0.4929,2
14294,5917,14325,5952,0.498,3
14270,6035,14306,6064,0.5132,3
14122,6134,14142,6161,0.7559,3
14376,5821,14398,5842,0.7783,3
14450,6228,14480,6261,0.3662,2
14311,6040,14354,6066,0.7461,2
14195,6016,14229,6040,0.3945,3
14094,6046,14128,6069,0.7656,2
14237,5811,14259,5835,0.6372,3
14098,6028,14121,6046,0.7617,3
14161,5796,14184,5830,0.6401,2
13962,6079,14000,6113,0.6323,2
14248,6196,14270,6216,0.7251,3
14080,5825,14116,5855,0.7129,2
14318,6071,14346,6104,0.6943,2
14207,6174,14230,6194,0.6089,3
14318,5973,14354,6008,0.1678,2
14376,5848,14398,5874,0.3298,3
14093,5930,14130,5954,0.688,2
13975,6151,14014,6178,0.4092,2
14434,5813,14482,5837,0.6812,2
14122,6027,14152,6056,0.3882,3
14398,5962,14434,5996,0.27,3
14194,5968,14230,6006,0.584,2
14066,5912,14094,5949,0.6372,2
14338,6224,14372,6243,0.6201,2
14242,6057,14276,6090,0.3171,3
14436,6180,14468,6201,0.3198,2
14152,6026,14179,6052,0.417,3
14313,5871,14338,5900,0.457,2
14430,6194,14447,6208,0.2365,3
14382,6130,14401,6178,0.4397,2
14152,5820,14164,5836,0.2742,2
14330,5868,14349,5884,0.2214,2
14024,6060,14043,6076,0.2861,2
14316,5883,14338,5912,0.2644,2
13996,5994,14013,6008,0.2795,2
14158,6203,14201,6218,0.2883,2
14351,6117,14378,6149,0.2377,2
14224,5976,14240,5999,0.1594,2
14312,5870,14328,5889,0.1703,-100
14924,6126,14962,6160,0.6006,3
14478,6128,14516,6164,0.3967,1
14736,5847,14776,5875,0.8076,2
14471,5980,14498,6010,0.3677,1
14956,6004,14992,6032,0.7041,2
14781,5789,14804,5816,0.7744,2
14764,5757,14790,5794,0.7529,2
14814,6038,14846,6064,0.7124,3
14490,5926,14530,5957,0.7725,2
14924,5830,14948,5850,0.71,3
14847,6047,14870,6074,0.6768,3
14840,5743,14862,5769,0.6924,2
14808,6112,14830,6148,0.7344,2
14866,6024,14898,6058,0.646,3
14626,5944,14648,5966,0.6821,3
14817,6074,14841,6092,0.5615,3
14489,6062,14512,6085,0.4033,3
14635,5966,14652,5992,0.6763,3
14873,5795,14892,5824,0.6338,2
14476,5752,14505,5777,0.6753,2
14886,6150,14920,6175,0.4819,2
14820,5743,14834,5767,0.4219,2
14857,6134,14875,6155,0.4468,2
14711,5769,14738,5806,0.6357,2
14888,6178,14920,6204,0.6582,2
14768,6137,14793,6182,0.6733,2
14545,6077,14568,6107,0.6006,2
14812,5831,14842,5847,0.647,2
14858,5761,14878,5776,0.5586,2
14755,5946,14780,5976,0.5498,2
14645,6073,14668,6105,0.6079,2
14929,6208,14948,6228,0.5708,2
14893,5822,14918,5854,0.4751,2
14770,5935,14797,5963,0.5923,2
14492,6242,14512,6266,0.3923,2
14626,6088,14642,6108,0.3831,2
14698,6084,14716,6108,0.5254,2
14591,5781,14610,5807,0.5264,2
14637,6151,14651,6170,0.4287,2
14685,6103,14701,6125,0.407,2
14705,5931,14719,5946,0.2854,2
14543,6058,14561,6078,0.1788,2
14666,6206,14678,6220,0.2111,-100
14900,5827,14943,5852,0.1869,-100
15264,6003,15298,6064,0.5449,2
15145,6036,15175,6068,0.5708,2
15077,5896,15096,5921,0.6157,3
15139,5816,15161,5836,0.7769,3
15244,5872,15266,5899,0.6938,3
15124,5972,15147,6000,0.3975,2
15333,5866,15349,5885,0.7437,3
15353,5796,15372,5825,0.521,3
15260,5744,15275,5769,0.585,3
15163,6208,15218,6276,0.7368,1
15452,5750,15480,5772,0.6416,3
15195,5850,15209,5866,0.6699,3
14983,6194,15013,6218,0.5762,2
15050,5853,15075,5890,0.6958,2
15233,5754,15253,5777,0.3474,3
15361,5881,15382,5904,0.5967,3
15298,5832,15316,5851,0.6201,3
15136,5797,15162,5815,0.3657,2
15220,5930,15244,5949,0.3433,2
15233,5856,15249,5876,0.3484,3
15471,5800,15494,5824,0.5024,3
15320,6178,15368,6224,0.6074,1
15197,6034,15218,6062,0.3105,2
15405,5803,15428,5826,0.6157,3
15349,5755,15371,5785,0.3186,3
15342,5964,15359,5992,0.4565,2
15106,5883,15131,5897,0.6265,2
15452,5810,15466,5829,0.5,3
15390,5790,15410,5806,0.6016,3
15130,5882,15158,5912,0.6089,2
15415,5792,15432,5806,0.6064,3
15268,5789,15285,5806,0.5874,3
15316,5870,15330,5893,0.365,3
15378,6161,15396,6186,0.2603,1
15252,6140,15300,6172,0.5098,1
15328,5786,15347,5812,0.5166,3
15275,5884,15293,5934,0.5278,2
15446,5846,15462,5872,0.5254,3
15366,6217,15407,6301,0.5396,1
15374,5801,15400,5824,0.4824,3
15280,6084,15304,6116,0.3589,1
15096,5976,15121,5998,0.4861,2
15410,5874,15432,5892,0.4143,3
15454,5870,15470,5892,0.4492,3
15024,6072,15045,6101,0.4172,2
15207,5945,15236,5961,0.3792,2
15328,6004,15348,6023,0.2524,2
15344,6129,15363,6149,0.3311,3
15166,6077,15197,6097,0.4285,2
15338,6037,15355,6054,0.2729,2
15359,5919,15369,5946,0.2556,3
15369,5743,15382,5762,0.281,3
15323,6118,15357,6164,0.3948,1
15138,6244,15172,6278,0.3176,1
15490,5864,15506,5891,0.1945,3
15299,6069,15317,6089,0.3386,3
15341,5947,15358,5966,0.2439,3
15311,5928,15324,5942,0.3479,3
15334,5990,15348,6006,0.4092,-100
15349,6107,15362,6122,0.3318,3
15356,6217,15400,6256,0.3311,1
15289,5805,15323,5833,0.3047,2
15257,6079,15280,6118,0.2042,1
15422,5845,15442,5866,0.2893,3
15422,5937,15434,5953,0.3235,-100
15384,5915,15398,5948,0.3213,-100
15387,5910,15403,5934,0.1558,2
15449,5926,15479,5958,0.1594,1
15320,6068,15330,6078,0.2646,3
15106,5742,15136,5763,0.293,2
15264,6198,15315,6256,0.2937,1
15192,5918,15207,5947,0.2878,2
15294,5918,15307,5938,0.1924,3
15212,5933,15242,5958,0.2496,2
15274,5872,15292,5894,0.1829,2
15377,5785,15390,5798,0.2529,3
